playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,artist_searched,artist,album,release_date,explicit,track_id
Kick Back,12838.0,155.0,Martin Jensen,Solo Dance,Solo Dance,174933,spotify:track:6HUnnBwYZqcED1eQztxMBN,69.0,0.846,0.746,0.195,0.403,edm,,,,,,
Kick Back,12838.0,195.0,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop,,,,,,
the classics,12840.0,0.0,Whitesnake,Here I Go Again,Saint's and Sinners [Remastered],308240,spotify:track:567EwOGPAXg7Y9DQZTEFEE,58.0,0.877,0.484,0.14,0.687,british,,,,,,
the classics,12840.0,1.0,Blue Öyster Cult,Burnin' for You,Fire of Unknown Origin,271000,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,67.0,0.728,0.532,0.0849,0.69,blues,,,,,,
the classics,12840.0,2.0,Quiet Riot,Cum on Feel the Noize,Metal Health,290960,spotify:track:3vV3cr2TpPqFk07zxYUbla,72.0,0.92,0.409,0.0823,0.37,hard-rock,,,,,,
the classics,12840.0,4.0,Guns N' Roses,Paradise City,Appetite For Destruction,408906,spotify:track:3YBZIN3rekqsKxbJc9FZko,79.0,0.952,0.273,0.142,0.472,hard-rock,,,,,,
the classics,12840.0,5.0,The Rolling Stones,You Can't Always Get What You Want,Let It Bleed,448720,spotify:track:72WZtWs6V7uu3aMgMmEkYe,68.0,0.62,0.32,0.253,0.472,british,,,,,,
the classics,12840.0,9.0,The Clash,Should I Stay or Should I Go - Remastered,Combat Rock,188986,spotify:track:39shmbIHICJ2Wxnk1fPSdz,80.0,0.836,0.743,0.384,0.82,punk-rock,,,,,,
the classics,12840.0,15.0,Metallica,Enter Sandman,Metallica,331266,spotify:track:1bdXMstfxFWYSkEFTnJMoN,81.0,0.828,0.577,0.0581,0.604,hard-rock,,,,,,
the classics,12840.0,16.0,The Cars,Just What I Needed,The Cars,225626,spotify:track:4alHo6RGd0D3OUbTPExTHN,0.0,0.627,0.64,0.0764,0.793,hard-rock,,,,,,
the classics,12840.0,17.0,Kansas,Carry on Wayward Son,Leftoverture,323000,spotify:track:4DMKwE2E2iYDKY01C335Uw,76.0,0.786,0.482,0.446,0.793,hard-rock,,,,,,
the classics,12840.0,19.0,3 Doors Down,Here Without You,Away From The Sun,238560,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,0.0,0.545,0.556,0.124,0.193,alt-rock,,,,,,
the classics,12840.0,20.0,Eddie Money,Take Me Home Tonight,Can'T Hold Back,211160,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,70.0,0.768,0.608,0.0942,0.748,hard-rock,,,,,,
the classics,12840.0,23.0,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,356080,spotify:track:7o2CTH4ctstm8TNelqjb51,84.0,0.91,0.454,0.116,0.629,hard-rock,,,,,,
August 2013,12841.0,12.0,Empire of the Sun,Walking On A Dream,Walking On A Dream,198440,spotify:track:3iVAyrTlbWGBq0laeQ18z2,79.0,0.701,0.871,0.0589,0.716,alt-rock,,,,,,
August 2013,12841.0,23.0,Deorro,Five Hours,Five Hours,326887,spotify:track:6r7FXNO57mlZCBY6PXcZZT,61.0,0.821,0.88,0.234,0.575,progressive-house,,,,,,
August 2013,12841.0,25.0,Yuna,Lullabies - Adventure Club Remix,Lullabies,252953,spotify:track:3RJuptH9QoeJWzHd4ZCI0u,52.0,0.698,0.403,0.256,0.0833,malay,,,,,,
August 2013,12841.0,32.0,Washed Out,New Theory,Life Of Leisure,168680,spotify:track:4i13Vno2UPtn6kp2Ge9N2J,53.0,0.865,0.549,0.147,0.355,synth-pop,,,,,,
August 2013,12841.0,115.0,Tove Lo,Cool Girl,Lady Wood,199179,spotify:track:5dKyZWlgjWw1oJgLa4GCZD,0.0,0.695,0.66,0.0752,0.204,electro,,,,,,
rap,12842.0,34.0,Nas,Ether,Stillmatic,277706,spotify:track:06UPCXzhIsXnceSXmKLMEY,55.0,0.831,0.573,0.0909,0.766,hardcore,,,,,,
rap,12842.0,101.0,Axel Thesleff,Bad Karma,Bad Karma,416000,spotify:track:5ZVujHtwnsqFJvLnqRSdch,63.0,0.546,0.7,0.172,0.302,edm,,,,,,
slow country,12843.0,8.0,George Jones,Choices,Cold Hard Truth,206213,spotify:track:7ottDUMz3VomUN2Ln9FWdI,19.0,0.349,0.476,0.0805,0.316,honky-tonk,,,,,,
slow country,12843.0,11.0,George Jones,The Grand Tour,George Jones - 16 Biggest Hits,187373,spotify:track:5lXX4SAV6HBaVnZ6sUQPNE,29.0,0.214,0.482,0.287,0.442,honky-tonk,,,,,,
in my head ,12844.0,14.0,The 1975,Somebody Else,"I like it when you sleep, for you are so beautiful yet so unaware of it",347520,spotify:track:5hc71nKsUgtwQ3z52KEKQk,73.0,0.793,0.618,0.126,0.459,alt-rock,,,,,,
in my head ,12844.0,33.0,Cigarettes After Sex,K.,Cigarettes After Sex,319560,spotify:track:7LX4aXtvImhdgUHQBlo8Kp,78.0,0.4,0.454,0.137,0.327,ambient,,,,,,
in my head ,12844.0,56.0,CHVRCHES,The Mother We Share,The Bones Of What You Believe,190160,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,51.0,0.722,0.462,0.127,0.327,synth-pop,,,,,,
in my head ,12844.0,75.0,Billie Marten,Milk & Honey,Writing of Blues and Yellows (Deluxe Version),238653,spotify:track:1GNBUGLY90p5vP6z1eEA7k,52.0,0.563,0.291,0.11,0.457,british,,,,,,
chill,12845.0,7.0,Adele,When We Were Young,25,290906,spotify:track:7IWkJwX9C0J7tHurTD7ViL,79.0,0.595,0.376,0.095,0.265,british,,,,,,
chill,12845.0,31.0,Sara Bareilles,She Used To Be Mine,What's Inside: Songs from Waitress,250266,spotify:track:2D4BSm5Z8Hq5zYbSgJwEOh,67.0,0.303,0.397,0.101,0.172,acoustic,,,,,,
chill,12845.0,34.0,The Lumineers,Sleep On The Floor,Cleopatra,211840,spotify:track:2d9totnSVmmczPtHFl8Ys6,70.0,0.431,0.389,0.13,0.275,folk,,,,,,
chill,12845.0,43.0,Seafret,Oceans,Tell Me It's Real (Deluxe),215440,spotify:track:5eXnC2B5RU5fAhfwvV2ABD,66.0,0.462,0.372,0.101,0.176,folk,,,,,,
chill,12845.0,56.0,Sleeping At Last,Already Gone,"Covers, Vol. 2",243007,spotify:track:5zCunX8URvLoBHlg1Fnjv6,69.0,0.248,0.418,0.108,0.298,ambient,,,,,,
chill,12845.0,60.0,The Lumineers,Stubborn Love,The Lumineers,277333,spotify:track:15twB7zTglmu0Bg8gW4Mrm,68.0,0.544,0.596,0.262,0.262,folk,,,,,,
chill,12845.0,63.0,Adele,All I Ask,25,271800,spotify:track:1wMALZpuqAy7amQsFBWQ8m,74.0,0.28,0.591,0.124,0.348,british,,,,,,
country love,12846.0,1.0,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country,,,,,,
country love,12846.0,4.0,Easton Corbin,A Girl Like You,A Girl Like You,217840,spotify:track:3AsNVBJ7LHsltdu9490ZiS,0.0,0.768,0.733,0.0643,0.83,country,,,,,,
country love,12846.0,5.0,Jon Pardi,Dirt On My Boots,California Sunrise,201893,spotify:track:7f08qp3HROTkfrtNpiYGGo,0.0,0.796,0.683,0.197,0.533,country,,,,,,
country love,12846.0,8.0,Frankie Ballard,Sunshine & Whiskey,Sunshine & Whiskey,182400,spotify:track:6aNwDe5YH5YUPlpHkku52w,0.0,0.737,0.67,0.325,0.753,country,,,,,,
country love,12846.0,17.0,Jason Mraz,I Won't Give Up,Love Is A Four Letter Word,240165,spotify:track:53QF56cjZA9RTuuMZDrSA6,69.0,0.303,0.483,0.115,0.139,acoustic,,,,,,
country love,12846.0,26.0,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country,,,,,,
country love,12846.0,33.0,Josh Turner,Your Man,Your Man,211893,spotify:track:1WzAeadSKJhqykZFbJNmQv,73.0,0.637,0.744,0.0696,0.785,country,,,,,,
SEPT. ,12849.0,2.0,Nicky Jam,Hasta el Amanecer,Fénix,198706,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,71.0,0.608,0.832,0.0761,0.589,latino,,,,,,
SEPT. ,12849.0,25.0,Alessia Cara,"How Far I'll Go - From ""Moana""",How Far I'll Go,175517,spotify:track:5hYTyyh2odQKphUbMqc5gN,66.0,0.544,0.309,0.0727,0.16,electro,,,,,,
SEPT. ,12849.0,26.0,Tiësto,Red Lights,A Town Called Paradise,262200,spotify:track:015IsLQFXbEm0f541N2qoX,66.0,0.83,0.654,0.121,0.548,trance,,,,,,
Hip hop,12850.0,9.0,Gorillaz,Clint Eastwood,Gorillaz,340920,spotify:track:7yMiX7n9SBvadzox8T5jzT,3.0,0.694,0.663,0.0698,0.525,alternative,,,,,,
Hip hop,12850.0,11.0,J. Cole,No Role Modelz,2014 Forest Hills Drive,292986,spotify:track:62vpWI1CHwFy7tMIcSStl8,88.0,0.521,0.69,0.0534,0.494,hip-hop,,,,,,
Hip hop,12850.0,25.0,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop,,,,,,
Hip hop,12850.0,49.0,Future,Mask Off,FUTURE,204600,spotify:track:0VgkVdmE4gld66l8iyGjgx,83.0,0.434,0.833,0.165,0.281,hip-hop,,,,,,
Grey's Anatomy,12851.0,0.0,Ingrid Michaelson,Keep Breathing,Be OK,205586,spotify:track:1ILohAFQXEIWBqOg9ibCDI,54.0,0.308,0.52,0.115,0.187,acoustic,,,,,,
Grey's Anatomy,12851.0,3.0,The Fray,How to Save a Life,How To Save A Life,262533,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,80.0,0.743,0.64,0.101,0.361,piano,,,,,,
Grey's Anatomy,12851.0,4.0,Anna Nalick,Breathe (2 AM),Wreck of the Day,279826,spotify:track:5auMzVHFr5Zfw6IbKarZ56,65.0,0.452,0.386,0.0881,0.287,acoustic,,,,,,
Grey's Anatomy,12851.0,11.0,Sleeping At Last,I'm Gonna Be (500 Miles),"Covers, Vol. 1",211787,spotify:track:0dHF8t7OIhgPele5WRUfWG,54.0,0.228,0.394,0.113,0.258,ambient,,,,,,
Grey's Anatomy,12851.0,16.0,Bon Iver,Skinny Love,"For Emma, Forever Ago",232426,spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,73.0,0.263,0.592,0.127,0.109,folk,,,,,,
feels,12852.0,0.0,Howie Day,Collide,Stop All The World Now,249120,spotify:track:5aDpULK8MbJmHl42kR5KNI,56.0,0.625,0.636,0.119,0.342,acoustic,,,,,,
feels,12852.0,8.0,Sara Bareilles,Gravity,Little Voice,232760,spotify:track:4oa14QBfWRDfJy2agySy0L,67.0,0.275,0.27,0.146,0.231,acoustic,,,,,,
feels,12852.0,11.0,The Fray,How to Save a Life,How To Save A Life,262533,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,80.0,0.743,0.64,0.101,0.361,piano,,,,,,
feels,12852.0,13.0,Jessie Ware,Say You Love Me,Tough Love,257483,spotify:track:7fex2V7RzWl9nCKyILjibB,62.0,0.413,0.387,0.262,0.249,british,,,,,,
feels,12852.0,19.0,Astrid S,Hurts So Good,Astrid S,208728,spotify:track:60lwJa695S26FsYbhCVFVa,69.0,0.609,0.675,0.0957,0.378,dance,,,,,,
feels,12852.0,20.0,Adele,Remedy,25,245426,spotify:track:7GgQi7JTG4b6J4iEF4RTjF,65.0,0.3,0.405,0.154,0.24,british,,,,,,
feels,12852.0,21.0,Lifehouse,You And Me,Lifehouse,195493,spotify:track:7L605WhF5EGf34ggj87yK6,1.0,0.427,0.459,0.168,0.357,alt-rock,,,,,,
feels,12852.0,26.0,M.I.A.,Bad Girls,Matangi,227520,spotify:track:6iBaw0T7b3pTmMH1eMrul0,76.0,0.912,0.639,0.097,0.343,indie-pop,,,,,,
feels,12852.0,32.0,Cold War Kids,First,Hold My Home,200360,spotify:track:3omXshBamrREltcf24gYDC,67.0,0.692,0.468,0.523,0.561,blues,,,,,,
feels,12852.0,36.0,James Arthur,Say You Won't Let Go,Back from the Edge,211466,spotify:track:5uCax9HTNlzGybIStD3vDh,85.0,0.557,0.358,0.0902,0.494,pop,,,,,,
Funk,12853.0,0.0,Stevie Wonder,Superstition - Single Version,Song Review: A Greatest Hits Collection,239120,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,0.0,0.745,0.637,0.0372,0.859,funk,,,,,,
Funk,12853.0,1.0,Kool & The Gang,Fresh,The Very Best Of Kool & The Gang,228626,spotify:track:0M7mg2qFQ1jCAaB8Bzd6LF,5.0,0.425,0.845,0.0366,0.93,disco,,,,,,
Summer 2017,12854.0,22.0,Calvin Harris,My Way,My Way,219159,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,76.0,0.913,0.818,0.161,0.536,electro,,,,,,
Summer 2017,12854.0,24.0,Shawn Mendes,Treat You Better,Illuminate,187973,spotify:track:4Hf7WnR761jpxPr5D46Bcd,84.0,0.819,0.444,0.107,0.747,dance,,,,,,
Summer 2017,12854.0,27.0,Bruno Mars,That's What I Like,24K Magic,206693,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,83.0,0.56,0.853,0.0944,0.86,dance,,,,,,
Summer 2017,12854.0,45.0,Florida Georgia Line,H.O.L.Y.,Dig Your Roots,194186,spotify:track:0BCy325UZyR9z0t0uxwn2N,71.0,0.666,0.523,0.0728,0.564,country,,,,,,
Summer 2017,12854.0,47.0,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country,,,,,,
Summer 2017,12854.0,50.0,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74.0,0.658,0.653,0.0939,0.219,dance,,,,,,
Summer 2017,12854.0,52.0,XXXTENTACION,Look At Me!,Look At Me!,126345,spotify:track:7floNISpH8VF4z4459Qo18,82.0,0.726,0.763,0.0976,0.349,emo,,,,,,
Summer 2017,12854.0,55.0,Kid Rock,All Summer Long,Rock N Roll Jesus,297586,spotify:track:5rX6C5QVvvZB7XckETNych,0.0,0.865,0.701,0.0956,0.88,alternative,,,,,,
Summer 2017,12854.0,66.0,Ookay,Thief,Thief,239711,spotify:track:5Ce9z7GqSknXccyppRxNLY,57.0,0.797,0.57,0.11,0.212,dub,,,,,,
Summer 2017,12854.0,72.0,Charlie Puth,Attention,Attention,211475,spotify:track:4iLqG9SeJSnt0cSPICSjxv,83.0,0.613,0.775,0.134,0.797,dance,,,,,,
Summer 2017,12854.0,75.0,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86.0,0.652,0.825,0.0931,0.931,pop,,,,,,
Summer 2017,12854.0,77.0,Halsey,Now Or Never,hopeless fountain kingdom,214801,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,67.0,0.585,0.67,0.131,0.447,indie-pop,,,,,,
sarah,12855.0,7.0,Blue Öyster Cult,Burnin' for You,Fire of Unknown Origin,271000,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,67.0,0.728,0.532,0.0849,0.69,blues,,,,,,
sarah,12855.0,8.0,Blind Faith,Can't Find My Way Home,Blind Faith,196133,spotify:track:3VyJGPYr2DF9gdBNosSao4,54.0,0.257,0.561,0.0949,0.579,blues,,,,,,
sarah,12855.0,25.0,Santana,Oye Como Va,Abraxas,256933,spotify:track:5u6y4u5EgDv0peILf60H5t,67.0,0.379,0.736,0.104,0.948,blues,,,,,,
sarah,12855.0,37.0,Traffic,Dear Mr. Fantasy,The Best of Rock and Roll Hall of Fame + Museum Live,454186,spotify:track:4dAgcOxkd9xibjif9tVsOT,0.0,0.854,0.201,0.245,0.659,blues,,,,,,
sarah,12855.0,45.0,Free,All Right Now,Fire And Water,330643,spotify:track:1gcESexgftSuLuML57Y69q,0.0,0.481,0.785,0.122,0.77,blues,,,,,,
sarah,12855.0,48.0,Yonder Mountain String Band,Holding,"Mountain Tracks, Vol. 3",537106,spotify:track:5llrpUzc5oZ4U2RLruiDeI,33.0,0.702,0.472,0.362,0.351,bluegrass,,,,,,
sarah,12855.0,58.0,Stevie Wonder,Superstition - Single Version,Song Review: A Greatest Hits Collection,239120,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,0.0,0.745,0.637,0.0372,0.859,funk,,,,,,
sarah,12855.0,60.0,Rusted Root,Send Me On My Way,When I Woke,263360,spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,68.0,0.704,0.5,0.138,0.722,j-rock,,,,,,
sarah,12855.0,93.0,Counting Crows,Hanginaround,This Desert Life,247333,spotify:track:0LWINYMC4s8QTdDSb1B3Q3,0.0,0.781,0.514,0.731,0.717,alt-rock,,,,,,
sarah,12855.0,114.0,Steely Dan,Dirty Work,Can't Buy A Thrill,188693,spotify:track:0s1aSsYlLIEiy16LjFWbdp,70.0,0.354,0.631,0.0879,0.522,psych-rock,,,,,,
sarah,12855.0,135.0,Pete Townshend,Let My Love Open The Door,Empty Glass,164653,spotify:track:0otlwsD3mSogk7VJCTp6Kg,65.0,0.653,0.651,0.0742,0.729,blues,,,,,,
sarah,12855.0,143.0,Canned Heat,Going Up The Country,The Best Of Canned Heat,171373,spotify:track:57460SJgSpCXaRJ9YIYHxy,62.0,0.239,0.622,0.109,0.737,psych-rock,,,,,,
sarah,12855.0,146.0,AC/DC,Rock and Roll Ain't Noise Pollution,Back In Black,266040,spotify:track:6J17MkMmuzBiIOjRH6MOBZ,64.0,0.659,0.576,0.0587,0.717,hard-rock,,,,,,
sarah,12855.0,157.0,Bachman-Turner Overdrive,Takin' Care Of Business,Bachman-Turner Overdrive II,289893,spotify:track:5Lk0ZGm0xF3EvOg9xXiXcR,0.0,0.919,0.728,0.152,0.963,blues,,,,,,
sarah,12855.0,164.0,Freddie King,Going Down,Getting Ready... (World),204333,spotify:track:2wnjZXcAT3rCjjqxLeHjv7,61.0,0.526,0.565,0.11,0.637,blues,,,,,,
sarah,12855.0,167.0,Pixies,Where Is My Mind?,Surfer Rosa (Remastered),236973,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,77.0,0.442,0.513,0.0878,0.243,alt-rock,,,,,,
country ,12856.0,41.0,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)",Unleashed,195533,spotify:track:0M7mWKqwTIaVjYyxfZmtTa,0.0,0.674,0.426,0.0784,0.378,country,,,,,,
country ,12856.0,73.0,Rascal Flatts,What Hurts The Most,Me And My Gang,214106,spotify:track:6U5pgPq1bsJ6UBeakd4mfQ,71.0,0.674,0.537,0.265,0.33,country,,,,,,
country ,12856.0,74.0,Rascal Flatts,Bless The Broken Road,Feels Like Today,226680,spotify:track:4YjjNHtEsTX6Af4mCTupT5,36.0,0.448,0.588,0.156,0.362,country,,,,,,
country ,12856.0,82.0,Billy Currington,People Are Crazy,Little Bit Of Everything,231360,spotify:track:5JnLiuMgRAWoHYOhatFP3s,0.0,0.714,0.657,0.127,0.361,country,,,,,,
country ,12856.0,99.0,Josh Turner,Your Man,Your Man,211893,spotify:track:1WzAeadSKJhqykZFbJNmQv,73.0,0.637,0.744,0.0696,0.785,country,,,,,,
country ,12856.0,109.0,LeAnn Rimes,How Do I Live,Dance Like You Don't Give A... Greatest Remixes,266773,spotify:track:6shSfM6E3vE43WQLZdI0sL,69.0,0.462,0.577,0.0822,0.258,country,,,,,,
country ,12856.0,125.0,Lonestar,Amazed,The Greatest Hits,240146,spotify:track:68DcqqXKi0cRlbPlghUhsb,71.0,0.543,0.561,0.124,0.243,country,,,,,,
country ,12856.0,149.0,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country,,,,,,
country ,12856.0,157.0,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1.0,0.389,0.59,0.117,0.389,country,,,,,,
jesus,12857.0,95.0,Maluma,Felices los 4,Felices los 4,229848,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,74.0,0.756,0.766,0.349,0.716,latino,,,,,,
jesus,12857.0,124.0,J Balvin,Ginza,Energía,171093,spotify:track:5N8nNuTmIzkZOfcxXlygUw,0.0,0.815,0.749,0.0838,0.866,latin,,,,,,
jesus,12857.0,126.0,Danny Ocean,Me Rehúso,Me Rehúso,205714,spotify:track:6De0lHrwBfPfrhorm9q1Xl,80.0,0.804,0.744,0.0494,0.426,latino,,,,,,
jesus,12857.0,161.0,Ozuna,Se Preparó,Odisea,188080,spotify:track:1m69ELEgE6k5ZWsap40ozt,75.0,0.821,0.739,0.311,0.693,latino,,,,,,
jesus,12857.0,195.0,De La Ghetto,Sensacion Del Bloque,Reggaeton Rulers: Los Que Ponen,182186,spotify:track:5clFSlfkCRlhnH1cAQjSBi,2.0,0.726,0.709,0.301,0.405,hip-hop,,,,,,
Winter 2015,12858.0,2.0,Echosmith,Tell Her You Love Her,Talking Dreams,246653,spotify:track:1vZSnCXJtFGaCOfCWyXn0z,0.0,0.556,0.636,0.105,0.175,indie-pop,,,,,,
Prayer,12860.0,12.0,Kari Jobe,I Am Not Alone - Live,Majestic,333053,spotify:track:48LRu8wJeDbUaAlZMg7fBF,55.0,0.318,0.452,0.277,0.201,world-music,,,,,,
Prayer,12860.0,13.0,Kari Jobe,Forever - Live,Majestic,409986,spotify:track:1z5xgcRgxxGEKrXUCEFpA9,57.0,0.697,0.268,0.38,0.112,world-music,,,,,,
Prayer,12860.0,14.0,Matt Redman,"10,000 Reasons (Bless The Lord) - Live","10,000 Reasons",342493,spotify:track:0fxpHpK3aw2nFWII6yveDD,66.0,0.485,0.431,0.544,0.367,alt-rock,,,,,,
Prayer,12860.0,15.0,Matt Maher,"Lord, I Need You",All The People Said Amen,205666,spotify:track:4EHWldZTas5KUyFtT0rQlY,64.0,0.451,0.457,0.0928,0.185,alt-rock,,,,,,
Prayer,12860.0,30.0,Planetshakers,The Anthem (Full Song) - Live,Limitless,462013,spotify:track:7ts0cV2JhfY3rHU6SylMRI,49.0,0.874,0.339,0.366,0.16,world-music,,,,,,
Prayer,12860.0,31.0,Planetshakers,The Anthem (Full Song) - Live,Limitless,462013,spotify:track:7ts0cV2JhfY3rHU6SylMRI,49.0,0.874,0.339,0.366,0.16,world-music,,,,,,
Prayer,12860.0,32.0,Planetshakers,The Anthem (Full Song) - Live,Limitless,462013,spotify:track:7ts0cV2JhfY3rHU6SylMRI,49.0,0.874,0.339,0.366,0.16,world-music,,,,,,
Firefly,12862.0,1.0,Cage The Elephant,Spiderhead,Melophobia,222813,spotify:track:5r5Lj2MkgwQJz6TaBdL865,63.0,0.946,0.543,0.106,0.547,blues,,,,,,
Firefly,12862.0,5.0,Cage The Elephant,Cigarette Daydreams,Melophobia,208760,spotify:track:2tznHmp70DxMyr2XhWLOW0,79.0,0.676,0.636,0.0831,0.273,blues,,,,,,
Firefly,12862.0,7.0,Cage The Elephant,Telescope,Melophobia,228293,spotify:track:0tkBOcK7oRVXQJY97zzSvr,65.0,0.481,0.589,0.0986,0.176,blues,,,,,,
Firefly,12862.0,11.0,Cage The Elephant,Come a Little Closer,Melophobia,229346,spotify:track:4sebUbjqbcgDSwG6PbSGI0,74.0,0.778,0.44,0.151,0.304,blues,,,,,,
Firefly,12862.0,27.0,Bastille,Pompeii,Bad Blood,214147,spotify:track:3gbBpTdY8lnQwqxNCcf795,1.0,0.711,0.68,0.241,0.571,rock,,,,,,
Firefly,12862.0,53.0,Andrew McMahon in the Wilderness,Cecilia And The Satellite,Andrew McMahon In The Wilderness,223879,spotify:track:2Kgjd9G808FhUDRhS2gidG,61.0,0.844,0.381,0.318,0.239,piano,,,,,,
Firefly,12862.0,66.0,Empire of the Sun,Walking On A Dream,Walking On A Dream,198440,spotify:track:3iVAyrTlbWGBq0laeQ18z2,79.0,0.701,0.871,0.0589,0.716,alt-rock,,,,,,
Firefly,12862.0,67.0,Hozier,Take Me To Church,Hozier,241688,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,83.0,0.664,0.566,0.116,0.437,singer-songwriter,,,,,,
Firefly,12862.0,68.0,Hozier,Angel Of Small Death & The Codeine Scene,Hozier,219214,spotify:track:1TGimSbipZ3XZ7q3eszBRV,62.0,0.638,0.377,0.12,0.369,singer-songwriter,,,,,,
Firefly,12862.0,69.0,Hozier,Jackie And Wilson,Hozier,223120,spotify:track:0j6YwWZVHsIFKr5FDEu68o,60.0,0.712,0.566,0.124,0.753,singer-songwriter,,,,,,
Firefly,12862.0,70.0,Hozier,Someone New,Hozier,222813,spotify:track:2NtAwdkesWt1QkcMTe4IjN,67.0,0.539,0.593,0.286,0.577,singer-songwriter,,,,,,
Firefly,12862.0,72.0,Hozier,From Eden,Hozier,283466,spotify:track:2Tjlq3aGhg3dIZFvSfsnyc,63.0,0.676,0.395,0.117,0.315,singer-songwriter,,,,,,
Firefly,12862.0,73.0,Hozier,Work Song,Hozier,229715,spotify:track:3UfCFlGruX0DRPCpD1V3pU,63.0,0.388,0.432,0.112,0.256,singer-songwriter,,,,,,
Firefly,12862.0,74.0,Hozier,Sedated,Hozier,207669,spotify:track:33SfII0eODY8JCxUhnt4T2,55.0,0.61,0.66,0.105,0.29,singer-songwriter,,,,,,
Firefly,12862.0,75.0,Hozier,Like Real People Do,Hozier,198029,spotify:track:44f2AVSNQ3xVs1EI0S0bjl,68.0,0.183,0.569,0.106,0.13,singer-songwriter,,,,,,
Firefly,12862.0,99.0,The Killers,Somebody Told Me,Hot Fuss,197160,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,0.0,0.981,0.508,0.0555,0.746,alt-rock,,,,,,
Firefly,12862.0,105.0,The Killers,Human,Day & Age,245360,spotify:track:5mhUPDWQH3s544WCsa0r9w,75.0,0.8,0.557,0.0906,0.582,alt-rock,,,,,,
Firefly,12862.0,113.0,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2.0,0.931,0.344,0.0903,0.251,alt-rock,,,,,,
Firefly,12862.0,114.0,The Killers,When You Were Young,Sam's Town,220426,spotify:track:70wYA8oYHoMzhRRkARoMhU,5.0,0.976,0.441,0.298,0.248,alt-rock,,,,,,
Firefly,12862.0,129.0,Cold War Kids,First,Hold My Home,200360,spotify:track:3omXshBamrREltcf24gYDC,67.0,0.692,0.468,0.523,0.561,blues,,,,,,
Firefly,12862.0,191.0,BØRNS,Electric Love,Dopamine,218106,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,82.0,0.797,0.611,0.26,0.518,rock,,,,,,
Firefly,12862.0,195.0,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,199080,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,83.0,0.866,0.578,0.257,0.619,alt-rock,,,,,,
Country,12863.0,1.0,Cole Swindell,Chillin' It,Cole Swindell,196746,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,1.0,0.849,0.576,0.109,0.666,country,,,,,,
Country,12863.0,35.0,Florida Georgia Line,Sun Daze,Anything Goes,184706,spotify:track:0El2Zyt68nYySFDG87hZgM,0.0,0.944,0.484,0.471,0.839,country,,,,,,
flex,12864.0,6.0,Neon Trees,Animal,Habits,212293,spotify:track:1fBl642IhJOE5U319Gy2Go,66.0,0.829,0.482,0.378,0.739,alt-rock,,,,,,
