playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,track_id,release_date,explicit
Lose It,12936,4,The Script,Hall of Fame,#3 Deluxe Version,202533,spotify:track:7wMq5n8mYSKlQIGECKUgTX,60,0.872,0.511,0.0975,0.511,rock,7wMq5n8mYSKlQIGECKUgTX,2012-09-10,False
Lose It,12936,7,Neon Trees,Everybody Talks,Picture Show,177280,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,80,0.924,0.471,0.313,0.725,alt-rock,2iUmqdfGZcHIhS3b9E9EWq,,
Lose It,12936,13,Sia,Cheap Thrills,This Is Acting,224813,spotify:track:378iszndTZAR4dH8kwsLC6,78,0.698,0.628,0.0907,0.732,dance,378iszndTZAR4dH8kwsLC6,,
Lose It,12936,15,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,199080,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,83,0.866,0.578,0.257,0.619,alt-rock,4kbj5MwxO1bq9wjT5g9HaA,2014-12-02,False
Lose It,12936,18,Bastille,Pompeii,Bad Blood,214147,spotify:track:3gbBpTdY8lnQwqxNCcf795,1,0.711,0.68,0.241,0.571,rock,3gbBpTdY8lnQwqxNCcf795,,
Lose It,12936,19,Avicii,Wake Me Up - Radio Edit,True,247426,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,1,0.807,0.524,0.212,0.62,dance,6g1NlCpW7fgqDnWbCCDrHl,,
Lose It,12936,25,The Vamps,Somebody To You,Meet The Vamps,185097,spotify:track:6VrLYoQKdhu1Jruei06t65,77,0.818,0.526,0.333,0.896,dance,6VrLYoQKdhu1Jruei06t65,,
Lose It,12936,26,Capital Cities,Safe And Sound,In A Tidal Wave Of Mystery,192789,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,83,0.819,0.655,0.104,0.766,rock,6Z8R6UsFuGXGtiIxiD8ISb,,
Lose It,12936,27,Calvin Harris,Summer,Motion,222533,spotify:track:6YUTL4dYpB9xZO5qExPf05,82,0.856,0.596,0.141,0.743,electro,6YUTL4dYpB9xZO5qExPf05,2014-10-31,False
Lose It,12936,31,Avicii,Hey Brother,True,255093,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,77,0.78,0.545,0.0828,0.458,edm,3zKST4nk4QJE77oLjUZ0Ng,,
Upbeat,12940,24,Sublime,What I Got,Sublime,171066,spotify:track:5nkYHBWXu7KCgcdwP6jcB1,1,0.693,0.804,0.314,0.654,punk,5nkYHBWXu7KCgcdwP6jcB1,,
Upbeat,12940,61,The Strokes,Reptilia,Room On Fire,219826,spotify:track:2hmibAtdObO8F4tnhLENuQ,75,0.649,0.489,0.101,0.77,alt-rock,2hmibAtdObO8F4tnhLENuQ,,
Chill,12941,88,Amos Lee,Arms Of A Woman,Amos Lee,251440,spotify:track:37pK088xTo1ZpR3y23wsFk,60,0.0674,0.54,0.109,0.12,acoustic,37pK088xTo1ZpR3y23wsFk,,
Chill,12941,92,Amos Lee,Colors,Amos Lee,160453,spotify:track:72SPsHheqN6J3sI520jT9E,64,0.168,0.681,0.109,0.29,acoustic,72SPsHheqN6J3sI520jT9E,,
empowerment,12942,6,Fifth Harmony,Worth It,Reflection,224573,spotify:track:2TRFIQpTqq12xGpFJEr0Ft,64,0.78,0.858,0.133,0.602,dance,2TRFIQpTqq12xGpFJEr0Ft,,
empowerment,12942,13,2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,262506,spotify:track:0XRbYXQUymj9SJkrr8YK5B,71,0.732,0.598,0.508,0.595,funk,0XRbYXQUymj9SJkrr8YK5B,,
truth,12943,24,Aphex Twin,Windowlicker,Windowlicker,368400,spotify:track:60Pe9j2pCBa4Zp4ztf5nhd,55,0.789,0.698,0.366,0.492,ambient,60Pe9j2pCBa4Zp4ztf5nhd,,
truth,12943,30,Disclosure,When A Fire Starts To Burn,Settle,283705,spotify:track:6eNQBntWe7hh6N0h62tRcg,0,0.732,0.863,0.243,0.672,house,6eNQBntWe7hh6N0h62tRcg,,
truth,12943,96,Bonobo,Cirrus,The North Borders,352246,spotify:track:2lJ4d8MCT6ZlDRHKJ1br14,59,0.844,0.64,0.0827,0.364,electronic,2lJ4d8MCT6ZlDRHKJ1br14,,
Dopamine,12944,19,Nora En Pure,Come With Me - Radio Mix,Come With Me (Remixes),173626,spotify:track:2FxwTax2LGVybNIrreiwXv,64,0.758,0.677,0.22,0.308,deep-house,2FxwTax2LGVybNIrreiwXv,,
The Cure,12945,0,The Cure,Friday I'm In Love,Wish,215160,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,1,0.946,0.552,0.368,0.458,punk-rock,4QlzkaRHtU8gAdwqjWmO8n,1992-04-20,False
The Cure,12945,1,The Cure,Just Like Heaven,"Kiss Me, Kiss Me, Kiss Me",212013,spotify:track:4NnWuGQujzWUEg0uZokO5M,72,0.94,0.437,0.222,0.48,punk-rock,4NnWuGQujzWUEg0uZokO5M,,
The Cure,12945,7,The Cure,Inbetween Days,The Head On The Door,177957,spotify:track:4CRpOsjhvgxjF7rQufmyZ1,68,0.836,0.546,0.166,0.735,punk-rock,4CRpOsjhvgxjF7rQufmyZ1,,
The Cure,12945,18,New Order,Bizarre Love Triangle,Brotherhood [Collector's Edition],263213,spotify:track:6wVViUl2xSRoDK2T7dMZbR,66,0.885,0.613,0.0997,0.919,synth-pop,6wVViUl2xSRoDK2T7dMZbR,,
The Cure,12945,19,Joy Division,Love Will Tear Us Apart,The Best Of,206866,spotify:track:2JO3HwMRPeya8bXbtbyPcf,0,0.902,0.524,0.137,0.907,alt-rock,2JO3HwMRPeya8bXbtbyPcf,2008-03-20,False
The Cure,12945,20,Echo & the Bunnymen,The Killing Moon,Ocean Rain,348293,spotify:track:35E2eKIEXXnP5q9L51iOAk,0,0.85,0.522,0.295,0.71,punk-rock,35E2eKIEXXnP5q9L51iOAk,,
The Cure,12945,25,Arctic Monkeys,Do I Wanna Know?,AM,272394,spotify:track:3rq5w4bQGigXOfdN30ATJt,88,0.532,0.548,0.217,0.405,garage,3rq5w4bQGigXOfdN30ATJt,,
The Cure,12945,27,Echo & the Bunnymen,Lips Like Sugar,Echo & the Bunnymen,291866,spotify:track:3Oa8vnNXStoOHLbJwwMEDP,0,0.934,0.552,0.258,0.863,punk-rock,3Oa8vnNXStoOHLbJwwMEDP,,
Adrenaline ,12946,28,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84,0.378,0.609,0.28,0.515,pop,3hB5DgAiMAQ4DzYbsMq1IT,,
Adrenaline ,12946,33,Russell Dickerson,Yours,Yours,216960,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,67,0.722,0.554,0.0861,0.558,country,6RSNKGdv3nDTHqgw4bdzyF,,
Adrenaline ,12946,39,Rascal Flatts,Bless The Broken Road,Feels Like Today,226680,spotify:track:4YjjNHtEsTX6Af4mCTupT5,36,0.448,0.588,0.156,0.362,country,4YjjNHtEsTX6Af4mCTupT5,,
Adrenaline ,12946,41,Little Big Town,Girl Crush,Pain Killer,193320,spotify:track:7hKpnp7A7bjiZEyywa5Qn4,70,0.225,0.5,0.112,0.355,country,7hKpnp7A7bjiZEyywa5Qn4,,
Forever Favorites,12947,16,OneRepublic,I Lived,Native,234546,spotify:track:7pzdiluN2tVrxsFGyM2Asc,71,0.851,0.593,0.271,0.344,piano,7pzdiluN2tVrxsFGyM2Asc,,
Forever Favorites,12947,22,Yiruma,Kiss The Rain,River Flows In You,257093,spotify:track:0rihwLdlvtYbb05MDhnvfd,61,0.0519,0.56,0.117,0.182,classical,0rihwLdlvtYbb05MDhnvfd,,
Forever Favorites,12947,23,James Arthur,Say You Won't Let Go,Back from the Edge,211466,spotify:track:5uCax9HTNlzGybIStD3vDh,85,0.557,0.358,0.0902,0.494,pop,5uCax9HTNlzGybIStD3vDh,2016-10-28,False
Forever Favorites,12947,44,Jessie Mueller,She Used to Be Mine,She Used to Be Mine,260573,spotify:track:3i0J9e00YhlrKO7AqgdO8Z,58,0.223,0.606,0.115,0.132,show-tunes,3i0J9e00YhlrKO7AqgdO8Z,,
Forever Favorites,12947,46,Kina Grannis,Can't Help Falling In Love,The Living Room Sessions Vol. 3,188354,spotify:track:14UvqLsdqw2dsmVkmTYptE,71,0.0596,0.266,0.132,0.143,acoustic,14UvqLsdqw2dsmVkmTYptE,,
Forever Favorites,12947,47,Kina Grannis,Can't Help Falling In Love - Piano Version,Can't Help Falling In Love,211624,spotify:track:24UxG3p1Ghtc5ejJtGBoeL,54,0.0937,0.271,0.108,0.147,acoustic,24UxG3p1Ghtc5ejJtGBoeL,,
Forever Favorites,12947,53,Amber Run,I Found,5AM (Deluxe),273000,spotify:track:5zT5cMnMKoyruPj13TQXGx,74,0.303,0.567,0.104,0.252,folk,5zT5cMnMKoyruPj13TQXGx,,
Baby Driver,12948,7,Franz Ferdinand,Take Me Out,Franz Ferdinand,237026,spotify:track:6ooluO7DiEhI1zmK94nRCM,79,0.663,0.277,0.136,0.527,alt-rock,6ooluO7DiEhI1zmK94nRCM,,
Baby Driver,12948,8,Arctic Monkeys,R U Mine?,AM,201726,spotify:track:29tzJGvqJPTAFs6LXmsHoA,83,0.758,0.288,0.303,0.619,garage,29tzJGvqJPTAFs6LXmsHoA,,
Baby Driver,12948,9,The Killers,When You Were Young,Sam's Town,220426,spotify:track:70wYA8oYHoMzhRRkARoMhU,5,0.976,0.441,0.298,0.248,alt-rock,70wYA8oYHoMzhRRkARoMhU,2006-09-27,False
Baby Driver,12948,11,Saint Motel,My Type,My Type,206393,spotify:track:7rqyZM53JpYj86avtfmyeg,70,0.896,0.595,0.0748,0.567,alt-rock,7rqyZM53JpYj86avtfmyeg,,
Baby Driver,12948,12,New Order,Bizarre Love Triangle,Brotherhood [Collector's Edition],263213,spotify:track:6wVViUl2xSRoDK2T7dMZbR,66,0.885,0.613,0.0997,0.919,synth-pop,6wVViUl2xSRoDK2T7dMZbR,,
Baby Driver,12948,15,Smash Mouth,All Star,Astro Lounge,200373,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0,0.867,0.731,0.0861,0.776,alt-rock,3cfOd4CMv2snFaKAnMdnvK,,
Baby Driver,12948,18,Twenty One Pilots,Stressed Out,Blurryface,202333,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,85,0.637,0.734,0.0602,0.648,rock,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,False
Baby Driver,12948,24,Santana,Oye Como Va,Abraxas,256933,spotify:track:5u6y4u5EgDv0peILf60H5t,67,0.379,0.736,0.104,0.948,blues,5u6y4u5EgDv0peILf60H5t,,
Baby Driver,12948,26,Chumbawamba,Tubthumping,Tubthumper,278960,spotify:track:5YScXJKtefsgdskIy60N7A,2,0.871,0.608,0.363,0.61,punk,5YScXJKtefsgdskIy60N7A,1997-09-01,False
Baby Driver,12948,27,Paramore,Hard Times,After Laughter,182693,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,75,0.818,0.695,0.0219,0.916,emo,0w5Bdu51Ka25Pf3hojsKHh,,
Baby Driver,12948,37,MGMT,Kids,Oracular Spectacular/Congratulations,302840,spotify:track:5QldjuXcxplhjjUqLrzl6H,78,0.931,0.451,0.361,0.172,alt-rock,5QldjuXcxplhjjUqLrzl6H,,
Baby Driver,12948,39,The Raconteurs,"Steady, As She Goes",Broken Boy Soldiers,215293,spotify:track:2i37Y95xkPhHtoYBywVBUm,70,0.578,0.525,0.108,0.537,blues,2i37Y95xkPhHtoYBywVBUm,,
Baby Driver,12948,40,Arctic Monkeys,Arabella,AM,207356,spotify:track:4FSm0Ca6Hzd7Vx7TpSfcSy,78,0.558,0.579,0.212,0.506,garage,4FSm0Ca6Hzd7Vx7TpSfcSy,,
Baby Driver,12948,52,The Cure,Friday I'm In Love,Wish,215160,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,1,0.946,0.552,0.368,0.458,punk-rock,4QlzkaRHtU8gAdwqjWmO8n,1992-04-20,False
Baby Driver,12948,60,Gary Numan,Cars,The Pleasure Principle,238906,spotify:track:6HZ67VImxqr8aMBEEhblzf,63,0.578,0.545,0.0692,0.819,synth-pop,6HZ67VImxqr8aMBEEhblzf,,
Baby Driver,12948,67,The Police,Message In A Bottle - Remastered 2003,Reggatta De Blanc,290280,spotify:track:3bN4tg6rnNPy9GCkGhym4T,3,0.808,0.568,0.218,0.849,rock,3bN4tg6rnNPy9GCkGhym4T,,
Baby Driver,12948,69,The Archies,Sugar Sugar,Absolutely the Best of the Archies,167276,spotify:track:6L7CjMm9gJNn8Ze62bRk3g,69,0.725,0.757,0.108,0.965,r-n-b,6L7CjMm9gJNn8Ze62bRk3g,,
Baby Driver,12948,73,Tom Jones,It's Not Unusual,Along Came Tom Jones,119800,spotify:track:67csrS6po7IyXfwds4azjr,0,0.815,0.521,0.126,0.95,british,67csrS6po7IyXfwds4azjr,,
Baby Driver,12948,81,Carly Rae Jepsen,I Really Like You,Emotion,204772,spotify:track:2BaXRCVgn621xHOGoFSuW5,70,0.805,0.62,0.285,0.586,electro,2BaXRCVgn621xHOGoFSuW5,,
Baby Driver,12948,87,The Beach Boys,I Get Around (Mono),All Summer Long,134386,spotify:track:3v9xlH6BpmRbqL7hgNJhfT,66,0.625,0.39,0.0663,0.514,psych-rock,3v9xlH6BpmRbqL7hgNJhfT,,
Baby Driver,12948,92,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2,0.931,0.344,0.0903,0.251,alt-rock,7oK9VyNzrYvRFo7nQEYkWN,,
Baby Driver,12948,93,The White Stripes,Seven Nation Army,Elephant,231800,spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,84,0.446,0.743,0.337,0.278,alt-rock,1jNOi6m3Hn8nLEeHCp5Msr,,
Baby Driver,12948,96,Panic! At The Disco,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,187613,spotify:track:4bPQs0PHn4xbipzdPfn6du,3,0.792,0.565,0.114,0.639,rock,4bPQs0PHn4xbipzdPfn6du,,
Baby Driver,12948,100,Bruno Mars,That's What I Like,24K Magic,206693,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,83,0.56,0.853,0.0944,0.86,dance,0KKkJNfGyhkQ5aFogxQAPU,,
Baby Driver,12948,119,Mild High Club,Skiptracing,Skiptracing,219646,spotify:track:5K7gayhe40Jdckjo20XmfB,57,0.677,0.72,0.397,0.821,garage,5K7gayhe40Jdckjo20XmfB,,
Baby Driver,12948,123,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79,0.418,0.572,0.0961,0.694,funk,6RrXd9Hph4hYR4bf3dbM6H,,
Baby Driver,12948,127,Carly Rae Jepsen,Call Me Maybe,Kiss,193400,spotify:track:20I6sIOMTCkB6w7ryavxtO,80,0.58,0.783,0.108,0.66,electro,20I6sIOMTCkB6w7ryavxtO,,
Baby Driver,12948,128,Tears For Fears,Everybody Wants To Rule The World,Songs From The Big Chair,251480,spotify:track:40dJCw4xU6Bd5ie9rfagNo,87,0.795,0.645,0.104,0.535,synth-pop,40dJCw4xU6Bd5ie9rfagNo,,
Baby Driver,12948,132,ABBA,Lay All Your Love On Me,Super Trouper,274466,spotify:track:3LIaJyHeA9lxmskbFaez44,74,0.727,0.678,0.354,0.71,swedish,3LIaJyHeA9lxmskbFaez44,,
Baby Driver,12948,134,The Monkees,I'm a Believer,More Of The Monkees (Deluxe Edition),167373,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,57,0.772,0.502,0.199,0.935,psych-rock,3G7tRC24Uh09Hmp1KZ7LQ2,,
Baby Driver,12948,135,Steve Miller Band,Abracadabra,Abracadabra,308373,spotify:track:2E2ZVy2fxslpAUgbb4zu84,2,0.534,0.791,0.156,0.963,blues,2E2ZVy2fxslpAUgbb4zu84,,
Baby Driver,12948,137,The Cars,Just What I Needed,The Cars,225626,spotify:track:4alHo6RGd0D3OUbTPExTHN,0,0.627,0.64,0.0764,0.793,hard-rock,4alHo6RGd0D3OUbTPExTHN,,
Baby Driver,12948,160,Kansas,Carry on Wayward Son,Leftoverture,323000,spotify:track:4DMKwE2E2iYDKY01C335Uw,76,0.786,0.482,0.446,0.793,hard-rock,4DMKwE2E2iYDKY01C335Uw,,
Baby Driver,12948,163,The Knack,My Sharona,Get The Knack,295400,spotify:track:1HOMkjp0nHMaTnfAkslCQj,75,0.7,0.586,0.0318,0.897,power-pop,1HOMkjp0nHMaTnfAkslCQj,,
Baby Driver,12948,164,Mungo Jerry,In the Summertime,In the Summertime,211880,spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,27,0.449,0.754,0.162,0.973,blues,3RNyGLgSvmVRZ7xKUp8Wgd,,
Baby Driver,12948,165,Weezer,Beverly Hills,Make Believe,196093,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,71,0.823,0.693,0.328,0.741,power-pop,1yKu2MhpwzDXXH2tzG6xoa,,
Baby Driver,12948,166,Cascada,Everytime We Touch - Radio Edit,Everytime We Touch,199120,spotify:track:6MjljecHzHelUDismyKkba,63,0.977,0.64,0.371,0.493,german,6MjljecHzHelUDismyKkba,,
Baby Driver,12948,167,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1,0.794,0.654,0.165,0.678,alt-rock,2MLHyLy5z5l5YRp7momlgw,2001-05-15,False
Baby Driver,12948,168,Weezer,Beverly Hills,Make Believe,196093,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,71,0.823,0.693,0.328,0.741,power-pop,1yKu2MhpwzDXXH2tzG6xoa,,
Baby Driver,12948,169,Weezer,Say It Ain't So,Weezer,256880,spotify:track:4YPhn26bIFm2KUkL1VLzQG,1,0.551,0.635,0.07,0.451,alt-rock,4YPhn26bIFm2KUkL1VLzQG,,
Baby Driver,12948,170,Weezer,Buddy Holly,Weezer,159586,spotify:track:7GptbanebPZYkLPvjNfd6m,0,0.921,0.555,0.117,0.775,alt-rock,7GptbanebPZYkLPvjNfd6m,,
Baby Driver,12948,187,Hozier,Take Me To Church,Hozier,241688,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,83,0.664,0.566,0.116,0.437,singer-songwriter,0IqKeD8ZSP72KbGYyzEcAs,,
Baby Driver,12948,188,Hozier,Someone New,Hozier,222813,spotify:track:2NtAwdkesWt1QkcMTe4IjN,67,0.539,0.593,0.286,0.577,singer-songwriter,2NtAwdkesWt1QkcMTe4IjN,,
Baby Driver,12948,194,Gorillaz,Clint Eastwood,Gorillaz,340920,spotify:track:7yMiX7n9SBvadzox8T5jzT,3,0.694,0.663,0.0698,0.525,alternative,7yMiX7n9SBvadzox8T5jzT,,
Baby Driver,12948,213,Dean Martin,Sway (Quien Sera),"Dean Martin: The Capitol Recordings, Vol. 5 (1954)",165133,spotify:track:3QyPsavxL681NX7SPVGd5T,59,0.239,0.601,0.0748,0.569,jazz,3QyPsavxL681NX7SPVGd5T,,
Baby Driver,12948,216,The Runaways,Cherry Bomb,The Runaways,138706,spotify:track:7cdnq45E9aP2XDStHg5vd7,0,0.855,0.495,0.141,0.496,punk,7cdnq45E9aP2XDStHg5vd7,,
Baby Driver,12948,220,Dean Martin,Ain't That A Kick In The Head,"Dean Martin: The Capitol Recordings, Vol. 11 (1960-1961)",147293,spotify:track:7fQ3PYTYdu208fQ3JEm2U7,0,0.252,0.647,0.3,0.72,jazz,7fQ3PYTYdu208fQ3JEm2U7,,
Baby Driver,12948,221,Weezer,Undone - The Sweater Song,Weezer,304986,spotify:track:6FxbwB6o1MKOy0dHvxNr2W,72,0.618,0.457,0.0679,0.579,power-pop,6FxbwB6o1MKOy0dHvxNr2W,,
intoxicated,12949,18,Disclosure,When A Fire Starts To Burn,Settle,283705,spotify:track:6eNQBntWe7hh6N0h62tRcg,0,0.732,0.863,0.243,0.672,house,6eNQBntWe7hh6N0h62tRcg,,
intoxicated,12949,23,Keys N Krates,Dum Dee Dum,Dum Dee Dum,192000,spotify:track:4Wxoq8aU3AWcXnuNn3FzOQ,57,0.891,0.755,0.12,0.515,electronic,4Wxoq8aU3AWcXnuNn3FzOQ,,
party,12950,14,Glass Animals,Gooey,ZABA,289306,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,71,0.369,0.487,0.0925,0.106,indie-pop,5b9iBVhfYxDF4JJcHrNIx5,,
party,12950,33,The Rolling Stones,Gimme Shelter,Let It Bleed,270773,spotify:track:1dv3ePjze9tPq2pk8eWJdR,0,0.63,0.634,0.169,0.489,british,1dv3ePjze9tPq2pk8eWJdR,,
party,12950,34,Jimi Hendrix,All Along the Watchtower,Electric Ladyland,240800,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,77,0.805,0.438,0.0842,0.564,blues,2aoo2jlRnM3A0NyLQqMN2f,,
party,12950,37,The Doors,L.A. Woman,L.A. Woman,471160,spotify:track:6DmfWj5kOa1fX8AwN9byOn,0,0.731,0.354,0.115,0.697,psych-rock,6DmfWj5kOa1fX8AwN9byOn,,
party,12950,45,Thin Lizzy,The Boys Are Back In Town,Jailbreak,266720,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0,0.87,0.457,0.117,0.694,blues,43DeSV93pJPT4lCZaWZ6b1,,
party,12950,46,The Rolling Stones,Miss You - Remastered,"Jump Back - The Best Of The Rolling Stones, '71 - '93",214533,spotify:track:7j3rPeNrEG38UU2gPA42Qs,69,0.71,0.795,0.344,0.845,british,7j3rPeNrEG38UU2gPA42Qs,,
party,12950,50,Jimi Hendrix,Purple Haze,Are You Experienced,170813,spotify:track:0wJoRiX5K5BxlqZTolB2LD,71,0.905,0.533,0.0698,0.486,blues,0wJoRiX5K5BxlqZTolB2LD,,
party,12950,56,Jimi Hendrix,Foxey Lady,Are You Experienced,198773,spotify:track:23MrkN7g6Q5U7GLIxNHN1B,61,0.847,0.507,0.372,0.566,psych-rock,23MrkN7g6Q5U7GLIxNHN1B,,
party,12950,59,Cream,White Room,Wheels Of Fire,303200,spotify:track:5X76oXHcR5uCXali0gOyX5,70,0.576,0.553,0.0365,0.457,blues,5X76oXHcR5uCXali0gOyX5,,
party,12950,60,The Who,Baba O'Riley,Who's Next,300400,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,76,0.724,0.489,0.287,0.15,blues,2KmEgiY8fQs0G6WNxtzQKr,,
party,12950,64,Red Hot Chili Peppers,Otherside,Californication,255373,spotify:track:64BbK9SFKH2jk86U3dGj2P,80,0.795,0.458,0.0756,0.513,alt-rock,64BbK9SFKH2jk86U3dGj2P,1999-06-08,False
party,12950,65,Red Hot Chili Peppers,Californication,Californication,329733,spotify:track:48UPSzbZjgc449aqz8bxox,2,0.765,0.592,0.127,0.327,alt-rock,48UPSzbZjgc449aqz8bxox,1999-06-08,False
party,12950,67,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1,0.751,0.665,0.121,0.58,punk,2Z2vOukzwOgqR4dkymRSWd,,
party,12950,77,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84,0.621,0.908,0.0958,0.421,hip-hop,7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,True
FFS,12951,2,Metallica,The Unforgiven II,Reload,396440,spotify:track:7FvS9PhfQkRRSYnw8IqWYC,66,0.89,0.497,0.255,0.249,hard-rock,7FvS9PhfQkRRSYnw8IqWYC,,
FFS,12951,4,Metallica,Battery,Master Of Puppets,312360,spotify:track:3R7BESMkNMltKGsnZ2ajBZ,65,0.928,0.481,0.106,0.427,hard-rock,3R7BESMkNMltKGsnZ2ajBZ,,
FFS,12951,7,Metallica,The Unforgiven,Metallica,386493,spotify:track:0BAjUM6V9P9g8rK83hVUTJ,74,0.584,0.54,0.253,0.244,hard-rock,0BAjUM6V9P9g8rK83hVUTJ,,
FFS,12951,8,Metallica,Nothing Else Matters,Metallica,388266,spotify:track:1znPMY3zq78mVuTAmOA9O7,80,0.362,0.553,0.075,0.158,hard-rock,1znPMY3zq78mVuTAmOA9O7,,
FFS,12951,9,Metallica,Enter Sandman,Metallica,331266,spotify:track:1bdXMstfxFWYSkEFTnJMoN,81,0.828,0.577,0.0581,0.604,hard-rock,1bdXMstfxFWYSkEFTnJMoN,,
FFS,12951,10,Metallica,Welcome Home (Sanitarium) - Remastered,Master Of Puppets,387146,spotify:track:1FPSkRkDlthbAceSIIWc4C,59,0.766,0.306,0.102,0.42,hard-rock,1FPSkRkDlthbAceSIIWc4C,,
FFS,12951,11,Metallica,Wherever I May Roam,Metallica,403866,spotify:track:5fw155BcK86PwD3obrSraP,66,0.824,0.55,0.0865,0.332,hard-rock,5fw155BcK86PwD3obrSraP,,
FFS,12951,12,Metallica,Ride The Lightning - Remastered,Ride The Lightning,396986,spotify:track:0WU6Qk6cYEGfoCrSNB7CUR,60,0.975,0.257,0.222,0.276,hard-rock,0WU6Qk6cYEGfoCrSNB7CUR,,
FFS,12951,13,Metallica,Seek & Destroy - Remastered,Kill 'Em All,414720,spotify:track:4dIgclJtPuphBciKtMmdFg,69,0.964,0.445,0.0773,0.448,hard-rock,4dIgclJtPuphBciKtMmdFg,,
FFS,12951,14,Metallica,For Whom The Bell Tolls - Remastered,Ride The Lightning,309973,spotify:track:2S7dIlkIskYF2mv1R66O1m,73,0.858,0.518,0.0598,0.249,hard-rock,2S7dIlkIskYF2mv1R66O1m,,
FFS,12951,15,Metallica,The Four Horsemen - Remastered,Kill 'Em All,432546,spotify:track:30Ce5Z3hp3EkyXeyGAeysC,60,0.938,0.224,0.106,0.327,hard-rock,30Ce5Z3hp3EkyXeyGAeysC,,
FFS,12951,17,Metallica,The Day That Never Comes,Death Magnetic,476266,spotify:track:5EfAd9p6NrIt4czimm4dY2,65,0.982,0.334,0.106,0.501,hard-rock,5EfAd9p6NrIt4czimm4dY2,,
BLACKPINK,12952,4,BTS,21st Century Girl,Wings,192596,spotify:track:6RioKpKPuG1vuyU0wnlAZx,65,0.906,0.716,0.0547,0.763,k-pop,6RioKpKPuG1vuyU0wnlAZx,,
BLACKPINK,12952,5,BTS,Blood Sweat & Tears,Wings,217051,spotify:track:5RGf8qn1TBWVplLyyKUsuV,75,0.885,0.584,0.357,0.605,k-pop,5RGf8qn1TBWVplLyyKUsuV,,
BLACKPINK,12952,6,BTS,Lie,Wings,215752,spotify:track:2cn8rNlgnQOJoqWqXRvWQu,70,0.779,0.541,0.177,0.501,k-pop,2cn8rNlgnQOJoqWqXRvWQu,,
BLACKPINK,12952,33,BTS,Silver Spoon,The Most Beautiful Moment In Life Pt.2,233160,spotify:track:4vsikz3bK2s1u7EuWWyErY,71,0.879,0.65,0.0483,0.536,k-pop,4vsikz3bK2s1u7EuWWyErY,,
BLACKPINK,12952,36,BTS,N.O,"O!RUL8,2?",209751,spotify:track:1hehPTlSVIhHEvCkVoe4HX,62,0.909,0.597,0.374,0.564,k-pop,1hehPTlSVIhHEvCkVoe4HX,,
BLACKPINK,12952,55,BTS,BTS Cypher 4,Wings,294463,spotify:track:1QWxddJmOhQb1vDdyTipMR,66,0.797,0.817,0.0551,0.361,k-pop,1QWxddJmOhQb1vDdyTipMR,,
Jesus Music,12953,2,Skillet,Hero,Awake,186813,spotify:track:4CbKVDZkYKdv69I4bCaKUq,72,0.967,0.533,0.336,0.782,alt-rock,4CbKVDZkYKdv69I4bCaKUq,,
Jesus Music,12953,13,Kari Jobe,Forever - Live,Majestic,409986,spotify:track:1z5xgcRgxxGEKrXUCEFpA9,57,0.697,0.268,0.38,0.112,world-music,1z5xgcRgxxGEKrXUCEFpA9,,
