track_id,track_name,artist_name,album_name,playlist_name,playlist_id,track_genre,popularity,energy,danceability,liveness,valence,duration_min,explicit
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,Nimrod,Warped Tour,12913,punk,0,0.432,0.449,0.161,0.645,2.56,0
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Warped Tour,12913,alt-rock,79,0.641,0.256,0.0853,0.382,4.69,0
11Tm0hw3DDF1gqU0kSEwiC,Rape Me,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Warped Tour,12913,alt-rock,71,0.746,0.42,0.0661,0.229,2.83,0
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,Nevermind,Warped Tour,12913,alt-rock,83,0.912,0.502,0.106,0.72,5.03,0
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,Nevermind,Warped Tour,12913,alt-rock,79,0.824,0.5,0.0916,0.539,3.65,0
2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana,Nevermind,Warped Tour,12913,alt-rock,73,0.656,0.678,0.0631,0.485,4.28,0
01a0J96fRD91VnjQQUCqMK,The Kids Aren't Alright,The Offspring,Americana,Warped Tour,12913,alt-rock,81,0.943,0.523,0.0579,0.766,3.0,1
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",Warped Tour,12913,alt-rock,81,0.917,0.55,0.197,0.601,2.96,1
6EsBn1Md8C5YdbCzvwvZq8,Self Esteem,The Offspring,Greatest Hits,Warped Tour,12913,punk-rock,77,0.862,0.488,0.359,0.706,4.3,1
3asFGFY3uLjMDmML1p0tYm,Savior,Rise Against,Appeal To Reason,Warped Tour,12913,hardcore,75,0.932,0.554,0.425,0.478,4.04,0
2GTBnTnkvaNhVg7ADGnVzN,Prayer Of The Refugee,Rise Against,The Sufferer & The Witness,Warped Tour,12913,hardcore,66,0.977,0.198,0.23,0.351,3.32,0
4d4AIYFkR8MSWtKBmphyir,Give It All,Rise Against,Siren Song Of The Counter-Culture,Warped Tour,12913,hardcore,62,0.942,0.587,0.0762,0.389,2.83,0
4xBHZ2Mr0gCdFYXrPZuYXO,Lonely Day,System Of A Down,Hypnotize,Warped Tour,12913,alternative,75,0.796,0.47,0.133,0.215,2.8,0
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,Mezmerize,Warped Tour,12913,alternative,77,0.981,0.538,0.219,0.711,4.26,0
5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,Toxicity,Warped Tour,12913,alternative,83,0.934,0.417,0.132,0.287,3.5,0
7MeXwzhSDGfqNfuFANgzVC,Toxicity,System Of A Down,Toxicity,Warped Tour,12913,alternative,81,0.873,0.413,0.204,0.48,3.65,0
5eFxwmqKrHpSQDOEIFYlgY,Animal I Have Become,Three Days Grace,One-X,Warped Tour,12913,alt-rock,74,0.853,0.553,0.126,0.506,3.86,0
0M955bMOoilikPXwKLYpoi,I Hate Everything About You,Three Days Grace,Three Days Grace,Warped Tour,12913,grunge,72,0.83,0.498,0.139,0.453,3.86,0
4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,The Real Thing,Warped Tour,12913,alt-rock,0,0.899,0.358,0.195,0.27,4.89,0
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,Yellowcard,Ocean Avenue,Warped Tour,12913,punk,74,0.904,0.486,0.0947,0.786,3.3,0
6GKhlcZeyEW9Y5ZLZ37HZ3,"The Words ""Best Friend"" Become Redefined",Chiodos,All's Well That Ends Well,Warped Tour,12913,metalcore,26,0.875,0.328,0.644,0.214,3.6,0
6p4jnIWFWyLz0zUo2RD9iu,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,All's Well That Ends Well,Warped Tour,12913,metalcore,27,0.904,0.275,0.104,0.101,4.68,0
0INUE1K7cEiE8VH63Rv5RJ,Happy?,Mudvayne,Lost and Found,Warped Tour,12913,groove,69,0.97,0.546,0.275,0.383,3.6,0
4dzOxPZFYX77xpMwv4EhnO,Fat Lip,Sum 41,"All Killer, No Filler",Warped Tour,12913,punk,74,0.914,0.402,0.065,0.626,2.97,1
1gyee1JuFFiP476LQpRMYU,The Red,Chevelle,Wonder What's Next,Warped Tour,12913,grunge,70,0.843,0.509,0.348,0.332,3.97,0
0o995gJCGebaza0LWybToU,Doesn't Remind Me,Audioslave,Out of Exile,Warped Tour,12913,grunge,64,0.768,0.457,0.103,0.232,4.25,0
1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,A Beautiful Lie,Warped Tour,12913,grunge,1,0.912,0.179,0.582,0.289,3.86,0
7cITfGsdjGaTP0b5oiLL0z,You're Not Alone,Saosin,Saosin,Warped Tour,12913,hardcore,60,0.845,0.458,0.359,0.175,3.97,0
1twBt7aZiy7HWPG025QGuP,Aerials,System Of A Down,Toxicity,Warped Tour,12913,alternative,77,0.922,0.364,0.0697,0.227,3.93,0
7yoBjKO6cCnK3zV8gr1k4e,Lydia,Highly Suspect,Mister Asylum,Warped Tour,12913,grunge,65,0.706,0.417,0.474,0.512,4.04,0
6dNJ3lasVLPd0078T9yqlm,Joker And The Thief,Wolfmother,Wolfmother,Warped Tour,12913,alt-rock,64,0.8,0.264,0.406,0.465,4.66,0
61mWefnWQOLf90gepjOCb3,Duality,Slipknot,Vol. 3: The Subliminal Verses [Special Package],Warped Tour,12913,alternative,0,0.982,0.354,0.204,0.194,4.21,0
0J69x3mqm7U6tBPKsjpsWR,"Dear Maria, Count Me In",All Time Low,"So Wrong, It's Right",Warped Tour,12913,punk-rock,77,0.895,0.459,0.206,0.572,3.05,0
18IqyOGs1pRNZfbMo93r57,Sweetness,Jimmy Eat World,Bleed American,Warped Tour,12913,power-pop,68,0.898,0.487,0.26,0.597,3.67,0
3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,Bleed American,Warped Tour,12913,alt-rock,0,0.848,0.644,0.0676,0.928,2.8,0
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,Meteora,Warped Tour,12913,alternative,83,0.863,0.496,0.639,0.243,3.09,0
4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,Meteora,Warped Tour,12913,alternative,77,0.978,0.554,0.0731,0.594,2.71,0
3yE7LC2ZyNWsLRSXHb0J06,Figure.09,Linkin Park,Meteora,Warped Tour,12913,grunge,60,0.951,0.518,0.148,0.537,3.29,0
6zKF4293k44ItKWJJgrhXv,My Curse,Killswitch Engage,As Daylight Dies,Warped Tour,12913,metal,68,0.956,0.197,0.261,0.209,4.08,0
3SVAN3BRByDmHOhKyIDxfC,Karma Police,Radiohead,OK Computer,The List,12914,alt-rock,76,0.501,0.36,0.172,0.324,4.4,0
6u9RqxALwkjJ1ukB1y8vuP,You've Got The Love,Florence + The Machine,Lungs,The List,12914,alternative,0,0.696,0.574,0.102,0.401,2.81,0
3xqF04FdMK7gpIPG3SPFpY,It's Time,Imagine Dragons,Night Visions,The List,12914,rock,72,0.884,0.656,0.144,0.86,3.97,0
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,My Head Is An Animal,The List,12914,folk,0,0.76,0.446,0.319,0.346,4.44,0
4DmBVImaIhE3RyNvbtZTTz,Hear My Train a Comin',Jimi Hendrix,"People, Hell & Angels",The List,12914,psych-rock,52,0.634,0.371,0.104,0.568,5.7,0
2ThdB23G9Rgf1ExndFGEEg,Tap Out,The Strokes,Comedown Machine,The List,12914,garage,56,0.745,0.737,0.306,0.629,3.71,0
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,Surfer Rosa (Remastered),The List,12914,alt-rock,77,0.442,0.513,0.0878,0.243,3.95,0
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,Sam Smith,In The Lonely Hour,The List,12914,dance,1,0.487,0.684,0.0821,0.456,3.99,0
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,Back To Black,The List,12914,british,75,0.371,0.772,0.167,0.684,3.9,0
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,AM,The List,12914,garage,88,0.532,0.548,0.217,0.405,4.54,0
3omXshBamrREltcf24gYDC,First,Cold War Kids,Hold My Home,The List,12914,blues,67,0.692,0.468,0.523,0.561,3.34,0
1hEh8Hc9lBAFWUghHBsCel,Porcelain,Moby,Play,The List,12914,electronic,30,0.628,0.551,0.282,0.336,3.98,0
2SnPuxrfkfwmdIZBidB9gT,Until The End,Breaking Benjamin,Breaking Benjamin: Digital Box Set,FOR THE BOYS,12915,grunge,60,0.927,0.298,0.296,0.389,4.21,0
4QEFQlNFerDnWvNU8NASiV,Dragula,Rob Zombie,Hellbilly Deluxe,FOR THE BOYS,12915,alt-rock,1,0.978,0.579,0.0955,0.558,3.71,0
4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,Weezer,FOR THE BOYS,12915,alt-rock,1,0.551,0.635,0.07,0.451,4.28,0
6kZFIsYCBeuH0f1zGk1UoM,Simple Man,Lynyrd Skynyrd,(Pronounced 'Leh-'Nérd 'Skin-'Nérd),FOR THE BOYS,12915,blues,74,0.752,0.422,0.129,0.403,5.97,0
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,Surfer Rosa (Remastered),FOR THE BOYS,12915,alt-rock,77,0.442,0.513,0.0878,0.243,3.95,0
08yezFIhte4aFiDpmQmQlP,What Ever Happened?,The Strokes,Room On Fire,FOR THE BOYS,12915,garage,62,0.596,0.547,0.273,0.584,2.83,0
4f3RDq9nYPBeR1yMSgnmBm,You've Got Another Thing Coming,Judas Priest,Screaming For Vengeance Special 30th Anniversary Edition,FOR THE BOYS,12915,hard-rock,67,0.833,0.519,0.104,0.532,5.17,0
54yLLvpezvPO1lA3GspiZj,Holy Diver,Dio,Holy Diver,FOR THE BOYS,12915,hard-rock,67,0.783,0.473,0.268,0.124,5.68,0
5wTMQjEx9LWeFwLjolPCUy,What's My Age Again?,blink-182,Blink 182 (Sound and Vision Q4 2007),FOR THE BOYS,12915,punk-rock,4,0.951,0.391,0.0878,0.468,2.48,0
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,Astro Lounge,FOR THE BOYS,12915,alt-rock,0,0.867,0.731,0.0861,0.776,3.34,0
3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,The Police,Reggatta De Blanc,FOR THE BOYS,12915,rock,3,0.808,0.568,0.218,0.849,4.84,0
3bH8PZsfbCRIoeNiFm7JmU,All Apologies,Nirvana,MTV Unplugged In New York,FOR THE BOYS,12915,alt-rock,72,0.632,0.446,0.0881,0.359,4.39,0
2smax1OWAxOo63p14G8KZx,Plateau,Nirvana,MTV Unplugged In New York,FOR THE BOYS,12915,grunge,61,0.501,0.45,0.552,0.327,3.63,0
1nFtiJxYdhtFfFtfXBv06s,Something In The Way,Nirvana,Nevermind,FOR THE BOYS,12915,alt-rock,76,0.201,0.427,0.109,0.0668,3.87,0
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By The Way,FOR THE BOYS,12915,alt-rock,82,0.938,0.618,0.167,0.875,4.48,0
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,2014 Forest Hills Drive,Rap,12916,hip-hop,88,0.521,0.69,0.0534,0.494,4.88,0
25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,Beauty Behind The Madness,Rap,12916,pop,3,0.551,0.565,0.139,0.125,4.04,0
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,Get Rich Or Die Tryin',Rap,12916,hip-hop,83,0.713,0.899,0.0708,0.777,3.22,1
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,Rap,12916,rock,85,0.637,0.734,0.0602,0.648,3.37,0
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,Revival,Rap,12916,dance,71,0.593,0.672,0.214,0.438,3.82,0
6aVmwG7MnSN4tdDEZ6RDQp,Only Thing I Ever Get For Christmas,Justin Bieber,Under The Mistletoe,CHRISTMAS,12917,pop,1,0.63,0.54,0.111,0.321,3.2,0
5IFsFwlVkt6uzlAVkOOKk3,Let It Snow! Let It Snow! Let It Snow!,Ella Fitzgerald,Ella Wishes You A Swinging Christmas,CHRISTMAS,12917,blues,0,0.414,0.574,0.172,0.867,2.71,0
5humEOJehpAwMJEJmb0JJ2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Nat King Cole Story,CHRISTMAS,12917,jazz,1,0.21,0.32,0.138,0.208,3.18,0
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,new,12918,hip-hop,84,0.728,0.841,0.149,0.43,4.06,0
1RiuVQWyC7g7tL3niYzHKP,Marijuana,Chrome Sparks,Sparks EP,Good Vibes ,12919,chill,58,0.655,0.697,0.353,0.415,3.02,0
7cgu4JBW3hq1GwTM1ilkKQ,Talking Body,Tove Lo,Queen Of The Clouds,Good Vibes ,12919,electro,67,0.761,0.736,0.0823,0.114,3.97,1
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,1000 Forms Of Fear,Good Vibes ,12919,dance,80,0.787,0.399,0.0685,0.572,3.6,0
4aJnMRNeuDZSQN7FaSNGtM,How Did I Get Here,ODESZA,Summer's Gone,Good Vibes ,12919,chill,60,0.579,0.707,0.408,0.357,2.19,0
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,Pharmacy,Good Vibes ,12919,edm,75,0.805,0.506,0.0856,0.383,3.78,0
4XYxBgTd33PjJeiXnwVLwL,Amor Fati,Washed Out,Within and Without,Good Vibes ,12919,synth-pop,42,0.857,0.508,0.0738,0.531,4.43,0
4i13Vno2UPtn6kp2Ge9N2J,New Theory,Washed Out,Life Of Leisure,Good Vibes ,12919,synth-pop,53,0.865,0.549,0.147,0.355,2.81,0
73fzhVcs7n1wZz84eoE2vs,Drive,Incubus,Make Yourself - Tour Edition,retreat ,12920,alt-rock,75,0.792,0.645,0.119,0.666,3.88,0
3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,Linkin Park,Meteora,retreat ,12920,alternative,73,0.951,0.451,0.261,0.442,3.57,0
64VuvLffzkSl8d1BLgYKs0,Watch Over You,Alter Bridge,Blackbird,retreat ,12920,alt-rock,60,0.658,0.276,0.161,0.16,4.32,0
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,retreat ,12920,piano,80,0.743,0.64,0.101,0.361,4.38,0
2UKkLqST2xWpK8n1b0Xr5Z,Return To Innocence,Enigma,The Cross Of Changes,retreat ,12920,new-age,66,0.584,0.476,0.274,0.417,4.26,0
3ZMv9EzGoteNi5Qnx0KpEO,Skinny Love,Bon Iver,"For Emma, Forever Ago",retreat ,12920,folk,73,0.263,0.592,0.127,0.109,3.87,0
1Aj0zAi4xfKv0QGSaoWFnS,Beautiful Beat,Nada Surf,Lucky,retreat ,12920,power-pop,26,0.822,0.368,0.129,0.515,4.64,0
2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,Move Along,retreat ,12920,punk-rock,61,0.92,0.526,0.371,0.615,3.98,0
0z1b34WikhOH9ZxU8QDWcv,One Headlight,The Wallflowers,Bringing Down The Horse,retreat ,12920,alt-rock,0,0.643,0.683,0.0564,0.771,5.21,0
5gBQ3x6u7DCvMW1QoP3CpG,100 Years,Five For Fighting,Playlist: The Very Best Of Five For Fighting,retreat ,12920,acoustic,66,0.569,0.643,0.178,0.275,4.07,0
3mcG2NI5G5vhrQtRda1YnA,The Middle,Jimmy Eat World,Bleed American,retreat ,12920,alt-rock,0,0.848,0.644,0.0676,0.928,2.8,0
3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind,Third Eye Blind,retreat ,12920,grunge,67,0.543,0.599,0.291,0.624,4.55,0
2f5N826udWfjT9iomeaBJt,If You're Gone,Matchbox Twenty,Mad Season,retreat ,12920,grunge,64,0.659,0.544,0.126,0.361,4.58,0
3k2Zv2luPZHpxfFjGpr4Mm,How Far We've Come,Matchbox Twenty,Exile On Mainstream,retreat ,12920,grunge,58,0.905,0.566,0.21,0.792,3.5,0
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,Storm Front,retreat ,12920,piano,76,0.967,0.712,0.356,0.895,4.8,0
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (30th Anniversary Legacy Edition),retreat ,12920,folk,79,0.495,0.532,0.0754,0.308,3.57,0
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory? [Remastered],retreat ,12920,rock,78,0.896,0.378,0.194,0.469,4.31,0
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,retreat ,12920,alt-rock,77,0.919,0.465,0.262,0.537,3.92,0
2IPpyxIgVLoDmYGIffJrol,Marchin On,OneRepublic,Waking Up,retreat ,12920,piano,53,0.807,0.508,0.136,0.306,4.19,0
5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba,Tubthumper,retreat ,12920,punk,2,0.871,0.608,0.363,0.61,4.65,0
0iEEDY73hQFa6Ms5KWFQqM,Just Breathe,Pearl Jam,Backspacer,retreat ,12920,grunge,69,0.348,0.473,0.0823,0.283,3.6,0
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By The Way,retreat ,12920,alt-rock,82,0.938,0.618,0.167,0.875,4.48,0
5WSL7UTa38jMWoBzObD4BD,I Can't Stop,Flux Pavilion,I Can't Stop,retreat ,12920,dub,56,0.775,0.513,0.409,0.205,5.1,0
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,Boston,retreat ,12920,country,79,0.681,0.377,0.0504,0.285,4.75,0
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame,The Script,#3 Deluxe Version,retreat ,12920,rock,60,0.872,0.511,0.0975,0.511,3.38,0
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,retreat ,12920,acoustic,80,0.444,0.703,0.0973,0.712,4.04,0
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,Still Bill,retreat ,12920,soul,70,0.22,0.619,0.124,0.426,4.31,0
38jy6kRlPt8z1GUS9WXeNh,93 Million Miles,Jason Mraz,Love Is A Four Letter Word,retreat ,12920,acoustic,0,0.454,0.572,0.0974,0.515,3.61,0
2tP7ZekzXfduShx8C6cbll,I'm Like A Bird,Nelly Furtado,"Whoa, Nelly!",retreat ,12920,latin,1,0.607,0.623,0.227,0.614,4.05,0
7i0E1VKLqvN3jLmnoi68oR,Somewhere In Between,Lifehouse,No Name Face,retreat ,12920,grunge,43,0.415,0.501,0.336,0.227,4.21,0
7HjNOz8Y7H7uSySXuHNg1Y,Ashes of Eden,Breaking Benjamin,Dark Before Dawn,retreat ,12920,grunge,61,0.534,0.241,0.103,0.277,4.89,0
3THdexHRmED4euIY91Zrxc,Away From The Sun,3 Doors Down,Away From The Sun,retreat ,12920,grunge,57,0.677,0.541,0.0854,0.237,3.86,0
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,Good Vibes,12921,hip-hop,84,0.728,0.841,0.149,0.43,4.06,0
0H7wdsHwWmKGPbGtBGS9DM,Sound of da Police,KRS-One,The Essential Boogie Down Productions / KRS-One,Old School,12922,hardcore,64,0.95,0.794,0.133,0.324,4.31,0
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),Old School,12922,hardcore,70,0.666,0.848,0.129,0.744,4.19,0
3TZwjdclvWt7iPJUnMpgcs,Jump Around,House Of Pain,House of Pain (Fine Malt Lyrics),Old School,12922,hard-rock,65,0.71,0.854,0.166,0.818,3.58,0
5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,Illmatic XX,Old School,12922,hardcore,72,0.91,0.665,0.227,0.887,4.9,0
34MRi5GRWHFUa731JBxFEl,Chief Rocka,Lords Of The Underground,Here Come the Lords,Old School,12922,hardcore,6,0.716,0.89,0.0657,0.656,4.12,0
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,Old School,12922,hardcore,75,0.611,0.897,0.0894,0.769,3.47,0
6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A.,Straight Outta Compton,Old School,12922,hardcore,72,0.878,0.834,0.334,0.418,4.31,0
30oTS7bm0aH3p7lqjEIu8q,Full Clip,Gang Starr,Full Clip: A Decade Of Gang Starr,Old School,12922,hardcore,65,0.745,0.875,0.287,0.749,3.61,0
1w29UTa5uUvIri2tWtZ12Y,Hip Hop Hooray,Naughty By Nature,19 Naughty III,Old School,12922,hardcore,67,0.642,0.862,0.272,0.765,4.45,0
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,I Am...,Old School,12922,hardcore,67,0.845,0.634,0.0598,0.929,3.95,0
32SFvZODywPBVDYSYtqxCj,Ruff Ryders' Anthem,DMX,Greatest Hits With A Twist - Deluxe Edition,Old School,12922,hardcore,70,0.577,0.88,0.201,0.74,3.85,1
1B5BfvGVQ5fPtDN2K8tUdy,Memory Lane (Sittin' in da Park),Nas,Illmatic XX,Old School,12922,hardcore,59,0.841,0.648,0.136,0.624,4.14,0
4P2q1rzZ0XVb2vs3KSUXNF,Simon Says,Pharoahe Monch,Straight Outta Old Skool,Old School,12922,alternative,64,0.916,0.664,0.164,0.559,2.89,0
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,This Is How We Do It,Old School,12922,j-dance,66,0.702,0.791,0.423,0.789,3.98,0
7nk7oS0G6qG3ofHUAKbg9F,Da Joint,EPMD,Back In Business,Old School,12922,hardcore,61,0.466,0.734,0.106,0.788,3.47,0
7ra5LIcHlKI4QnGzaWV9eK,Bossa Dorado,Stochelo Rosenberg,Seresta,Swing,12923,guitar,22,0.564,0.546,0.118,0.752,3.54,0
3zKST4nk4QJE77oLjUZ0Ng,Hey Brother,Avicii,True,wedding,12924,edm,77,0.78,0.545,0.0828,0.458,4.25,0
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,This Is Acting,wedding,12924,dance,78,0.698,0.628,0.0907,0.732,3.53,0
6M6Tk58pQvABy6ru66dY3d,No Money,Galantis,The Aviary,wedding,12924,edm,68,0.915,0.674,0.273,0.78,3.19,0
5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,Fénix,wedding,12924,latino,71,0.608,0.832,0.0761,0.589,3.31,0
6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,Stories,wedding,12924,dance,81,0.736,0.579,0.198,0.613,3.84,0
46jLy47W8rkf8rEX04gMKB,Wherever I Go,OneRepublic,Oh My My,wedding,12924,piano,70,0.689,0.552,0.27,0.349,2.83,0
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,My Way,wedding,12924,electro,76,0.913,0.818,0.161,0.536,3.65,0
5N8nNuTmIzkZOfcxXlygUw,Ginza,J Balvin,Energía,wedding,12924,latin,0,0.815,0.749,0.0838,0.866,2.85,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,Sydney,12925,hip-hop,84,0.621,0.908,0.0958,0.421,2.95,1
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,2014 Forest Hills Drive,Sydney,12925,hip-hop,88,0.521,0.69,0.0534,0.494,4.88,0
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,17,Sydney,12925,emo,85,0.57,0.734,0.112,0.689,1.59,0
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,17,Sydney,12925,emo,84,0.391,0.872,0.297,0.437,1.99,0
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,Lil Pump,Sydney,12925,emo,64,0.523,0.936,0.117,0.699,2.07,0
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,Dua Lipa,Sydney,12925,dance,81,0.7,0.762,0.153,0.608,3.48,0
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,Back In Black,rock,12926,hard-rock,85,0.7,0.31,0.0828,0.763,4.26,0
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Highway to Hell,rock,12926,hard-rock,85,0.913,0.574,0.156,0.423,3.47,0
4urmOSZcGQVcGz3rpMzy3y,Irresistible,Fall Out Boy,American Beauty/American Psycho,rock,12926,emo,63,0.938,0.484,0.236,0.444,3.44,0
34Jeq8ktRzyOW1uw40InVy,Uma Thurman,Fall Out Boy,American Beauty/American Psycho,rock,12926,emo,2,0.961,0.623,0.264,0.668,3.53,0
6OZPl7bOm8EOshsVmWH5W8,Immortals,Fall Out Boy,American Beauty/American Psycho,rock,12926,emo,65,0.856,0.703,0.38,0.722,3.16,0
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,Get Born,rock,12926,alt-rock,1,0.95,0.598,0.154,0.577,3.56,0
2iptAVf9jZerlywLwiGhak,Fallen Angel,Three Days Grace,Human,rock,12926,grunge,64,0.911,0.453,0.0627,0.218,3.1,0
0M955bMOoilikPXwKLYpoi,I Hate Everything About You,Three Days Grace,Three Days Grace,rock,12926,grunge,72,0.83,0.498,0.139,0.453,3.86,0
5ynWvN3bQymHVThxutO4hG,Bad Girlfriend,Theory of a Deadman,Scars & Souvenirs,rock,12926,grunge,66,0.957,0.504,0.187,0.676,3.43,0
1uwTmwkjv7wFImfzegvdI6,She Hates Me,Puddle Of Mudd,Come Clean,rock,12926,grunge,72,0.748,0.58,0.753,0.584,3.61,0
5ObqpomvSAh3IdPRTOR5oD,Crazy Bitch,Buckcherry,15,rock,12926,grunge,68,0.978,0.661,0.0856,0.592,3.38,0
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,Slippery When Wet,rock,12926,metal,1,0.89,0.527,0.222,0.818,4.15,0
3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,rock,12926,metal,1,0.964,0.532,0.359,0.804,3.71,0
2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,rock,12926,metal,2,0.818,0.265,0.323,0.251,5.14,0
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,rock,12926,hard-rock,84,0.91,0.454,0.116,0.629,5.93,0
0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,rock,12926,hard-rock,80,0.954,0.447,0.298,0.331,4.57,0
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,Appetite For Destruction,rock,12926,hard-rock,79,0.952,0.273,0.142,0.472,6.82,0
0n2RMFCf3wfKJ9h3E3BKO8,Savin' Me,Nickelback,All The Right Reasons,rock,12926,grunge,70,0.815,0.441,0.414,0.522,3.66,0
3G0PaoAphGzJZbJ6VRQJhs,Second Chance,Shinedown,The Sound of Madness,rock,12926,grunge,69,0.796,0.46,0.106,0.182,3.7,0
2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet,Awake,rock,12926,alt-rock,77,0.957,0.64,0.0789,0.692,2.97,0
